STATE,Year,Population ,NAME,AGE,,,set_id,year,pieces,t1,descr
4,2010,45313,Arizona,8,,,,,,,
4,2010,46661,Arizona,9,,,,,,,
4,2010,47045,Arizona,10,,,,,,,
4,2010,45704,Arizona,11,,,,,,,
4,2010,45707,Arizona,12,,,,,,,
4,2010,45545,Arizona,13,,,,,,,
4,2010,45366,Arizona,14,,,,,,,
4,2010,45913,Arizona,15,,,,,,,
4,2010,46246,Arizona,16,,,,,,,
4,2010,46797,Arizona,17,,,,,,,
4,2010,48121,Arizona,18,,,,,,,
4,2010,48560,Arizona,19,,,,,,,
4,2010,48311,Arizona,20,,,,,,,
4,2010,45946,Arizona,21,,,,,,,
4,2010,44488,Arizona,22,,,,,,,
4,2010,43785,Arizona,23,,,,,,,
4,2010,43670,Arizona,24,,,,,,,
4,2010,44566,Arizona,25,,,,,,,
4,2010,43464,Arizona,26,,,,,,,
4,2010,44353,Arizona,27,,,,,,,
4,2010,44445,Arizona,28,,,,,,,
4,2010,44346,Arizona,29,,,,,,,
4,2010,45887,Arizona,30,,,,,,,
4,2010,42206,Arizona,31,,,,,,,
4,2010,41384,Arizona,32,,,,,,,
4,2010,40854,Arizona,33,,,,,,,
4,2010,40130,Arizona,34,,,,,,,
4,2010,42050,Arizona,35,,,,,,,
4,2010,40229,Arizona,36,,,,,,,
4,2010,39987,Arizona,37,,,,,,,
4,2010,41401,Arizona,38,,,,,,,
4,2010,43571,Arizona,39,,,,,,,
4,2010,44317,Arizona,40,,,,,,,
4,2010,41592,Arizona,41,,,,,,,
4,2010,40423,Arizona,42,,,,,,,
4,2010,39354,Arizona,43,,,,,,,
4,2010,39699,Arizona,44,,,,,,,
4,2010,42037,Arizona,45,,,,,,,
4,2010,42320,Arizona,46,,,,,,,
4,2010,42445,Arizona,47,,,,,,,
4,2010,42465,Arizona,48,,,,,,,
4,2010,42439,Arizona,49,,,,,,,
4,2010,43187,Arizona,50,,,,,,,
4,2010,41038,Arizona,51,,,,,,,
4,2010,40690,Arizona,52,,,,,,,
4,2010,40025,Arizona,53,,,,,,,
4,2010,38368,Arizona,54,,,,,,,
4,2010,38270,Arizona,55,,,,,,,
4,2010,37021,Arizona,56,,,,,,,
4,2010,35685,Arizona,57,,,,,,,
4,2010,34650,Arizona,58,,,,,,,
4,2010,34243,Arizona,59,,,,,,,
4,2010,34463,Arizona,60,,,,,,,
4,2010,34067,Arizona,61,,,,,,,
4,2010,34874,Arizona,62,,,,,,,
4,2010,37241,Arizona,63,,,,,,,
4,2010,27849,Arizona,64,,,,,,,
4,2010,28013,Arizona,65,,,,,,,
4,2010,27953,Arizona,66,,,,,,,
4,2010,29260,Arizona,67,,,,,,,
4,2010,25703,Arizona,68,,,,,,,
4,2010,23739,Arizona,69,,,,,,,
4,2010,22866,Arizona,70,,,,,,,
4,2010,21752,Arizona,71,,,,,,,
4,2010,21093,Arizona,72,,,,,,,
4,2010,19472,Arizona,73,,,,,,,
4,2010,18430,Arizona,74,,,,,,,
4,2010,17589,Arizona,75,,,,,,,
4,2010,15704,Arizona,76,,,,,,,
4,2010,15178,Arizona,77,,,,,,,
4,2010,14438,Arizona,78,,,,,,,
4,2010,13743,Arizona,79,,,,,,,
4,2010,13037,Arizona,80,,,,,,,
4,2010,11474,Arizona,81,,,,,,,
4,2010,10336,Arizona,82,,,,,,,
4,2010,9223,Arizona,83,,,,,,,
4,2010,8196,Arizona,84,,,,,,,
4,2010,38403,Arizona,85,,,,,,,
4,2010,3167668,Arizona,999,,,,,,,
4,2010,43064,Arizona,0,,,,,,,
4,2010,43445,Arizona,1,,,,,,,
4,2010,45537,Arizona,2,,,,,,,
4,2010,45875,Arizona,3,,,,,,,
4,2010,44928,Arizona,4,,,,,,,
4,2010,44625,Arizona,5,,,,,,,
4,2010,44536,Arizona,6,,,,,,,
4,2010,44367,Arizona,7,,,,,,,
4,2010,43838,Arizona,8,,,,,,,
4,2010,44866,Arizona,9,,,,,,,
4,2010,45319,Arizona,10,,,,,,,
4,2010,44221,Arizona,11,,,,,,,
4,2010,43617,Arizona,12,,,,,,,
4,2010,43637,Arizona,13,,,,,,,
4,2010,43339,Arizona,14,,,,,,,
4,2010,43557,Arizona,15,,,,,,,
4,2010,44162,Arizona,16,,,,,,,
4,2010,44106,Arizona,17,,,,,,,
4,2010,45519,Arizona,18,,,,,,,
4,2010,45731,Arizona,19,,,,,,,
4,2010,45570,Arizona,20,,,,,,,
4,2010,43235,Arizona,21,,,,,,,
4,2010,41687,Arizona,22,,,,,,,
4,2010,41375,Arizona,23,,,,,,,
4,2010,41990,Arizona,24,,,,,,,
4,2010,42675,Arizona,25,,,,,,,
4,2010,41448,Arizona,26,,,,,,,
4,2010,42777,Arizona,27,,,,,,,
4,2010,43198,Arizona,28,,,,,,,
4,2010,43208,Arizona,29,,,,,,,
4,2010,43837,Arizona,30,,,,,,,
4,2010,41046,Arizona,31,,,,,,,
4,2010,40295,Arizona,32,,,,,,,
4,2010,40406,Arizona,33,,,,,,,
4,2010,39286,Arizona,34,,,,,,,
4,2010,40963,Arizona,35,,,,,,,
4,2010,39638,Arizona,36,,,,,,,
4,2010,39490,Arizona,37,,,,,,,
4,2010,41225,Arizona,38,,,,,,,
4,2010,43202,Arizona,39,,,,,,,
4,2010,43491,Arizona,40,,,,,,,
4,2010,40575,Arizona,41,,,,,,,
4,2010,39645,Arizona,42,,,,,,,
4,2010,38763,Arizona,43,,,,,,,
4,2010,39206,Arizona,44,,,,,,,
4,2010,41897,Arizona,45,,,,,,,
4,2010,42745,Arizona,46,,,,,,,
4,2010,42745,Arizona,47,,,,,,,
4,2010,42940,Arizona,48,,,,,,,
4,2010,43599,Arizona,49,,,,,,,
4,2010,44185,Arizona,50,,,,,,,
4,2010,42989,Arizona,51,,,,,,,
4,2010,42978,Arizona,52,,,,,,,
4,2010,42590,Arizona,53,,,,,,,
4,2010,41246,Arizona,54,,,,,,,
4,2010,41196,Arizona,55,,,,,,,
4,2010,40447,Arizona,56,,,,,,,
4,2010,39540,Arizona,57,,,,,,,
4,2010,38420,Arizona,58,,,,,,,
4,2010,38208,Arizona,59,,,,,,,
4,2010,38096,Arizona,60,,,,,,,
4,2010,37846,Arizona,61,,,,,,,
4,2010,38345,Arizona,62,,,,,,,
4,2010,40854,Arizona,63,,,,,,,
4,2010,30809,Arizona,64,,,,,,,
4,2010,31358,Arizona,65,,,,,,,
4,2010,31256,Arizona,66,,,,,,,
4,2010,32313,Arizona,67,,,,,,,
4,2010,28844,Arizona,68,,,,,,,
4,2010,26666,Arizona,69,,,,,,,
4,2010,25504,Arizona,70,,,,,,,
4,2010,23844,Arizona,71,,,,,,,
4,2010,22885,Arizona,72,,,,,,,
4,2010,21152,Arizona,73,,,,,,,
4,2010,20248,Arizona,74,,,,,,,
4,2010,19433,Arizona,75,,,,,,,
4,2010,17475,Arizona,76,,,,,,,
4,2010,17180,Arizona,77,,,,,,,
4,2010,16418,Arizona,78,,,,,,,
4,2010,15946,Arizona,79,,,,,,,
4,2010,15619,Arizona,80,,,,,,,
4,2010,14140,Arizona,81,,,,,,,
4,2010,13474,Arizona,82,,,,,,,
4,2010,12491,Arizona,83,,,,,,,
4,2010,11532,Arizona,84,,,,,,,
4,2010,66438,Arizona,85,,,,,,,
4,2010,3222411,Arizona,999,,,,,,,
5,2010,38182,Arkansas,0,,,,,,,
5,2010,38580,Arkansas,1,,,,,,,
5,2010,39953,Arkansas,2,,,,,,,
5,2010,40649,Arkansas,3,,,,,,,
5,2010,39979,Arkansas,4,,,,,,,
5,2010,39628,Arkansas,5,,,,,,,
5,2010,39455,Arkansas,6,,,,,,,
5,2010,39104,Arkansas,7,,,,,,,
5,2010,38810,Arkansas,8,,,,,,,
5,2010,39916,Arkansas,9,,,,,,,
5,2010,40450,Arkansas,10,,,,,,,
5,2010,39599,Arkansas,11,,,,,,,
5,2010,39619,Arkansas,12,,,,,,,
5,2010,39397,Arkansas,13,,,,,,,
5,2010,38951,Arkansas,14,,,,,,,
5,2010,39308,Arkansas,15,,,,,,,
5,2010,39914,Arkansas,16,,,,,,,
5,2010,40459,Arkansas,17,,,,,,,
5,2010,40928,Arkansas,18,,,,,,,
5,2010,42823,Arkansas,19,,,,,,,
5,2010,43314,Arkansas,20,,,,,,,
5,2010,40927,Arkansas,21,,,,,,,
5,2010,39565,Arkansas,22,,,,,,,
5,2010,37999,Arkansas,23,,,,,,,
5,2010,37895,Arkansas,24,,,,,,,
5,2010,38068,Arkansas,25,,,,,,,
5,2010,37457,Arkansas,26,,,,,,,
5,2010,38239,Arkansas,27,,,,,,,
5,2010,38305,Arkansas,28,,,,,,,
5,2010,38489,Arkansas,29,,,,,,,
5,2010,39505,Arkansas,30,,,,,,,
5,2010,36823,Arkansas,31,,,,,,,
5,2010,36441,Arkansas,32,,,,,,,
5,2010,36018,Arkansas,33,,,,,,,
5,2010,34889,Arkansas,34,,,,,,,
5,2010,36106,Arkansas,35,,,,,,,
5,2010,34953,Arkansas,36,,,,,,,
5,2010,35530,Arkansas,37,,,,,,,
5,2010,36889,Arkansas,38,,,,,,,
5,2010,38586,Arkansas,39,,,,,,,
5,2010,38548,Arkansas,40,,,,,,,
5,2010,36303,Arkansas,41,,,,,,,
5,2010,35391,Arkansas,42,,,,,,,
5,2010,35543,Arkansas,43,,,,,,,
5,2010,36386,Arkansas,44,,,,,,,
5,2010,39785,Arkansas,45,,,,,,,
5,2010,41227,Arkansas,46,,,,,,,
5,2010,41371,Arkansas,47,,,,,,,
5,2010,40721,Arkansas,48,,,,,,,
5,2010,41326,Arkansas,49,,,,,,,
5,2010,41643,Arkansas,50,,,,,,,
5,2010,40627,Arkansas,51,,,,,,,
5,2010,40247,Arkansas,52,,,,,,,
5,2010,40369,Arkansas,53,,,,,,,
5,2010,39145,Arkansas,54,,,,,,,
5,2010,38946,Arkansas,55,,,,,,,
5,2010,38193,Arkansas,56,,,,,,,
5,2010,36854,Arkansas,57,,,,,,,
5,2010,35800,Arkansas,58,,,,,,,
5,2010,35135,Arkansas,59,,,,,,,
5,2010,34590,Arkansas,60,,,,,,,
5,2010,34772,Arkansas,61,,,,,,,
5,2010,34653,Arkansas,62,,,,,,,
5,2010,36943,Arkansas,63,,,,,,,
5,2010,27358,Arkansas,64,,,,,,,
5,2010,28154,Arkansas,65,,,,,,,
5,2010,27976,Arkansas,66,,,,,,,
5,2010,28356,Arkansas,67,,,,,,,
5,2010,25364,Arkansas,68,,,,,,,
5,2010,23857,Arkansas,69,,,,,,,
5,2010,22930,Arkansas,70,,,,,,,
5,2010,21336,Arkansas,71,,,,,,,
5,2010,20498,Arkansas,72,,,,,,,
5,2010,18690,Arkansas,73,,,,,,,
5,2010,18359,Arkansas,74,,,,,,,
5,2010,17836,Arkansas,75,,,,,,,
5,2010,16189,Arkansas,76,,,,,,,
5,2010,15513,Arkansas,77,,,,,,,
5,2010,14634,Arkansas,78,,,,,,,
5,2010,13794,Arkansas,79,,,,,,,
5,2010,13107,Arkansas,80,,,,,,,
5,2010,11783,Arkansas,81,,,,,,,
5,2010,11192,Arkansas,82,,,,,,,
5,2010,10602,Arkansas,83,,,,,,,
5,2010,9652,Arkansas,84,,,,,,,
5,2010,51732,Arkansas,85,,,,,,,
5,2010,2915132,Arkansas,999,,,,,,,
5,2010,19577,Arkansas,0,,,,,,,
5,2010,19623,Arkansas,1,,,,,,,
5,2010,20362,Arkansas,2,,,,,,,
5,2010,20857,Arkansas,3,,,,,,,
5,2010,20346,Arkansas,4,,,,,,,
5,2010,20238,Arkansas,5,,,,,,,
5,2010,20109,Arkansas,6,,,,,,,
5,2010,20125,Arkansas,7,,,,,,,
5,2010,19794,Arkansas,8,,,,,,,
5,2010,20524,Arkansas,9,,,,,,,
5,2010,20740,Arkansas,10,,,,,,,
5,2010,20221,Arkansas,11,,,,,,,
5,2010,20322,Arkansas,12,,,,,,,
5,2010,20036,Arkansas,13,,,,,,,
5,2010,19871,Arkansas,14,,,,,,,
5,2010,20166,Arkansas,15,,,,,,,
5,2010,20534,Arkansas,16,,,,,,,
5,2010,20705,Arkansas,17,,,,,,,
5,2010,20915,Arkansas,18,,,,,,,
5,2010,21681,Arkansas,19,,,,,,,
5,2010,21852,Arkansas,20,,,,,,,
5,2010,20612,Arkansas,21,,,,,,,
5,2010,19918,Arkansas,22,,,,,,,
5,2010,18912,Arkansas,23,,,,,,,
5,2010,18899,Arkansas,24,,,,,,,
5,2010,18938,Arkansas,25,,,,,,,
5,2010,18564,Arkansas,26,,,,,,,
5,2010,19058,Arkansas,27,,,,,,,
5,2010,19084,Arkansas,28,,,,,,,
5,2010,19163,Arkansas,29,,,,,,,
5,2010,19902,Arkansas,30,,,,,,,
5,2010,18447,Arkansas,31,,,,,,,
5,2010,18085,Arkansas,32,,,,,,,
5,2010,17952,Arkansas,33,,,,,,,
5,2010,17434,Arkansas,34,,,,,,,
5,2010,18050,Arkansas,35,,,,,,,
5,2010,17384,Arkansas,36,,,,,,,
5,2010,17552,Arkansas,37,,,,,,,
5,2010,18231,Arkansas,38,,,,,,,
5,2010,19096,Arkansas,39,,,,,,,
5,2010,19194,Arkansas,40,,,,,,,
5,2010,18096,Arkansas,41,,,,,,,
5,2010,17621,Arkansas,42,,,,,,,
5,2010,17679,Arkansas,43,,,,,,,
5,2010,18093,Arkansas,44,,,,,,,
5,2010,19690,Arkansas,45,,,,,,,
5,2010,20203,Arkansas,46,,,,,,,
5,2010,20385,Arkansas,47,,,,,,,
5,2010,20093,Arkansas,48,,,,,,,
5,2010,20339,Arkansas,49,,,,,,,
5,2010,20567,Arkansas,50,,,,,,,
5,2010,20127,Arkansas,51,,,,,,,
5,2010,19849,Arkansas,52,,,,,,,
5,2010,19697,Arkansas,53,,,,,,,
5,2010,19013,Arkansas,54,,,,,,,
5,2010,18845,Arkansas,55,,,,,,,
5,2010,18389,Arkansas,56,,,,,,,
5,2010,17819,Arkansas,57,,,,,,,
5,2010,17364,Arkansas,58,,,,,,,
5,2010,16937,Arkansas,59,,,,,,,
5,2010,16666,Arkansas,60,,,,,,,
5,2010,16628,Arkansas,61,,,,,,,
5,2010,16731,Arkansas,62,,,,,,,
5,2010,17777,Arkansas,63,,,,,,,
5,2010,13126,Arkansas,64,,,,,,,
5,2010,13383,Arkansas,65,,,,,,,
5,2010,13280,Arkansas,66,,,,,,,
5,2010,13387,Arkansas,67,,,,,,,
5,2010,11989,Arkansas,68,,,,,,,
5,2010,11094,Arkansas,69,,,,,,,
5,2010,10795,Arkansas,70,,,,,,,
5,2010,9926,Arkansas,71,,,,,,,
5,2010,9523,Arkansas,72,,,,,,,
5,2010,8750,Arkansas,73,,,,,,,
5,2010,8454,Arkansas,74,,,,,,,
5,2010,8031,Arkansas,75,,,,,,,
5,2010,7188,Arkansas,76,,,,,,,
5,2010,6793,Arkansas,77,,,,,,,
5,2010,6247,Arkansas,78,,,,,,,
5,2010,5831,Arkansas,79,,,,,,,
5,2010,5423,Arkansas,80,,,,,,,
5,2010,4803,Arkansas,81,,,,,,,
5,2010,4400,Arkansas,82,,,,,,,
5,2010,4173,Arkansas,83,,,,,,,
5,2010,3667,Arkansas,84,,,,,,,
5,2010,16680,Arkansas,85,,,,,,,
5,2010,1428624,Arkansas,999,,,,,,,
5,2010,18605,Arkansas,0,,,,,,,
5,2010,18957,Arkansas,1,,,,,,,
5,2010,19591,Arkansas,2,,,,,,,
5,2010,19792,Arkansas,3,,,,,,,
5,2010,19633,Arkansas,4,,,,,,,
5,2010,19390,Arkansas,5,,,,,,,
5,2010,19346,Arkansas,6,,,,,,,
5,2010,18979,Arkansas,7,,,,,,,
5,2010,19016,Arkansas,8,,,,,,,
5,2010,19392,Arkansas,9,,,,,,,
5,2010,19710,Arkansas,10,,,,,,,
5,2010,19378,Arkansas,11,,,,,,,
5,2010,19297,Arkansas,12,,,,,,,
5,2010,19361,Arkansas,13,,,,,,,
5,2010,19080,Arkansas,14,,,,,,,
5,2010,19142,Arkansas,15,,,,,,,
5,2010,19380,Arkansas,16,,,,,,,
5,2010,19754,Arkansas,17,,,,,,,
5,2010,20013,Arkansas,18,,,,,,,
5,2010,21142,Arkansas,19,,,,,,,
5,2010,21462,Arkansas,20,,,,,,,
5,2010,20315,Arkansas,21,,,,,,,
5,2010,19647,Arkansas,22,,,,,,,
5,2010,19087,Arkansas,23,,,,,,,
5,2010,18996,Arkansas,24,,,,,,,
5,2010,19130,Arkansas,25,,,,,,,
5,2010,18893,Arkansas,26,,,,,,,
5,2010,19181,Arkansas,27,,,,,,,
5,2010,19221,Arkansas,28,,,,,,,
5,2010,19326,Arkansas,29,,,,,,,
5,2010,19603,Arkansas,30,,,,,,,
5,2010,18376,Arkansas,31,,,,,,,
5,2010,18356,Arkansas,32,,,,,,,
5,2010,18066,Arkansas,33,,,,,,,
5,2010,17455,Arkansas,34,,,,,,,
5,2010,18056,Arkansas,35,,,,,,,
5,2010,17569,Arkansas,36,,,,,,,
5,2010,17978,Arkansas,37,,,,,,,
5,2010,18658,Arkansas,38,,,,,,,
5,2010,19490,Arkansas,39,,,,,,,
5,2010,19354,Arkansas,40,,,,,,,
5,2010,18207,Arkansas,41,,,,,,,
5,2010,17770,Arkansas,42,,,,,,,
5,2010,17864,Arkansas,43,,,,,,,
5,2010,18293,Arkansas,44,,,,,,,
5,2010,20095,Arkansas,45,,,,,,,
5,2010,21024,Arkansas,46,,,,,,,
5,2010,20986,Arkansas,47,,,,,,,
5,2010,20628,Arkansas,48,,,,,,,
5,2010,20987,Arkansas,49,,,,,,,
5,2010,21076,Arkansas,50,,,,,,,
5,2010,20500,Arkansas,51,,,,,,,
5,2010,20398,Arkansas,52,,,,,,,
5,2010,20672,Arkansas,53,,,,,,,
5,2010,20132,Arkansas,54,,,,,,,
5,2010,20101,Arkansas,55,,,,,,,
5,2010,19804,Arkansas,56,,,,,,,
5,2010,19035,Arkansas,57,,,,,,,
5,2010,18436,Arkansas,58,,,,,,,
5,2010,18198,Arkansas,59,,,,,,,
5,2010,17924,Arkansas,60,,,,,,,
5,2010,18144,Arkansas,61,,,,,,,
5,2010,17922,Arkansas,62,,,,,,,
5,2010,19166,Arkansas,63,,,,,,,
5,2010,14232,Arkansas,64,,,,,,,
5,2010,14771,Arkansas,65,,,,,,,
5,2010,14696,Arkansas,66,,,,,,,
5,2010,14969,Arkansas,67,,,,,,,
5,2010,13375,Arkansas,68,,,,,,,
5,2010,12763,Arkansas,69,,,,,,,
5,2010,12135,Arkansas,70,,,,,,,
5,2010,11410,Arkansas,71,,,,,,,
5,2010,10975,Arkansas,72,,,,,,,
5,2010,9940,Arkansas,73,,,,,,,
5,2010,9905,Arkansas,74,,,,,,,
5,2010,9805,Arkansas,75,,,,,,,
5,2010,9001,Arkansas,76,,,,,,,
5,2010,8720,Arkansas,77,,,,,,,
5,2010,8387,Arkansas,78,,,,,,,
5,2010,7963,Arkansas,79,,,,,,,
5,2010,7684,Arkansas,80,,,,,,,
5,2010,6980,Arkansas,81,,,,,,,
5,2010,6792,Arkansas,82,,,,,,,
5,2010,6429,Arkansas,83,,,,,,,
5,2010,5985,Arkansas,84,,,,,,,
5,2010,35052,Arkansas,85,,,,,,,
5,2010,1486508,Arkansas,999,,,,,,,
6,2010,498284,California,0,,,,,,,
6,2010,494878,California,1,,,,,,,
6,2010,514429,California,2,,,,,,,
6,2010,515913,California,3,,,,,,,
6,2010,509502,California,4,,,,,,,
6,2010,506289,California,5,,,,,,,
6,2010,502447,California,6,,,,,,,
6,2010,498261,California,7,,,,,,,
6,2010,492265,California,8,,,,,,,
6,2010,505795,California,9,,,,,,,
6,2010,513264,California,10,,,,,,,
6,2010,506862,California,11,,,,,,,
6,2010,512186,California,12,,,,,,,
6,2010,520890,California,13,,,,,,,
6,2010,530955,California,14,,,,,,,
6,2010,544561,California,15,,,,,,,
6,2010,556073,California,16,,,,,,,
6,2010,561236,California,17,,,,,,,
6,2010,571239,California,18,,,,,,,
6,2010,566191,California,19,,,,,,,
6,2010,571459,California,20,,,,,,,
6,2010,548028,California,21,,,,,,,
6,2010,539509,California,22,,,,,,,
6,2010,534168,California,23,,,,,,,
6,2010,538865,California,24,,,,,,,
6,2010,548675,California,25,,,,,,,
6,2010,534588,California,26,,,,,,,
6,2010,544068,California,27,,,,,,,
6,2010,547578,California,28,,,,,,,
6,2010,539076,California,29,,,,,,,
6,2010,552315,California,30,,,,,,,
6,2010,511906,California,31,,,,,,,
6,2010,503950,California,32,,,,,,,
6,2010,502324,California,33,,,,,,,
6,2010,493506,California,34,,,,,,,
6,2010,512084,California,35,,,,,,,
6,2010,494166,California,36,,,,,,,
6,2010,497534,California,37,,,,,,,
6,2010,509709,California,38,,,,,,,
6,2010,535262,California,39,,,,,,,
6,2010,557265,California,40,,,,,,,
6,2010,525665,California,41,,,,,,,
6,2010,511686,California,42,,,,,,,
6,2010,502578,California,43,,,,,,,
6,2010,507633,California,44,,,,,,,
6,2010,535789,California,45,,,,,,,
6,2010,540097,California,46,,,,,,,
6,2010,536814,California,47,,,,,,,
6,2010,531867,California,48,,,,,,,
6,2010,534850,California,49,,,,,,,
6,2010,547113,California,50,,,,,,,
6,2010,517563,California,51,,,,,,,
6,2010,512356,California,52,,,,,,,
6,2010,504784,California,53,,,,,,,
6,2010,489399,California,54,,,,,,,
6,2010,487185,California,55,,,,,,,
6,2010,462392,California,56,,,,,,,
6,2010,442283,California,57,,,,,,,
6,2010,420306,California,58,,,,,,,
6,2010,408173,California,59,,,,,,,
6,2010,405264,California,60,,,,,,,
6,2010,385558,California,61,,,,,,,
6,2010,377465,California,62,,,,,,,
6,2010,385962,California,63,,,,,,,
6,2010,297784,California,64,,,,,,,
6,2010,293627,California,65,,,,,,,
6,2010,277570,California,66,,,,,,,
6,2010,276249,California,67,,,,,,,
6,2010,243952,California,68,,,,,,,
6,2010,225811,California,69,,,,,,,
6,2010,218000,California,70,,,,,,,
6,2010,204775,California,71,,,,,,,
6,2010,196805,California,72,,,,,,,
6,2010,183816,California,73,,,,,,,
6,2010,175878,California,74,,,,,,,
6,2010,170849,California,75,,,,,,,
6,2010,156101,California,76,,,,,,,
6,2010,151944,California,77,,,,,,,
6,2010,146228,California,78,,,,,,,
6,2010,142599,California,79,,,,,,,
6,2010,140162,California,80,,,,,,,
6,2010,126427,California,81,,,,,,,
6,2010,120232,California,82,,,,,,,
6,2010,113137,California,83,,,,,,,
6,2010,105509,California,84,,,,,,,
6,2010,607129,California,85,,,,,,,
6,2010,37184921,California,999,,,,,,,
6,2010,254421,California,0,,,,,,,
6,2010,252700,California,1,,,,,,,
6,2010,263348,California,2,,,,,,,
6,2010,263995,California,3,,,,,,,
6,2010,260435,California,4,,,,,,,
6,2010,258766,California,5,,,,,,,
6,2010,256476,California,6,,,,,,,
6,2010,253901,California,7,,,,,,,
6,2010,251321,California,8,,,,,,,
6,2010,258478,California,9,,,,,,,
6,2010,263248,California,10,,,,,,,
6,2010,259213,California,11,,,,,,,
6,2010,261329,California,12,,,,,,,
6,2010,265988,California,13,,,,,,,
6,2010,272115,California,14,,,,,,,
6,2010,279201,California,15,,,,,,,
6,2010,285694,California,16,,,,,,,
6,2010,289346,California,17,,,,,,,
6,2010,294067,California,18,,,,,,,
6,2010,290095,California,19,,,,,,,
6,2010,293394,California,20,,,,,,,
6,2010,280804,California,21,,,,,,,
6,2010,276617,California,22,,,,,,,
6,2010,274185,California,23,,,,,,,
6,2010,277347,California,24,,,,,,,
6,2010,280677,California,25,,,,,,,
6,2010,272794,California,26,,,,,,,
6,2010,277199,California,27,,,,,,,
6,2010,277760,California,28,,,,,,,
6,2010,272838,California,29,,,,,,,
6,2010,281120,California,30,,,,,,,
6,2010,258361,California,31,,,,,,,
6,2010,253579,California,32,,,,,,,
6,2010,251722,California,33,,,,,,,
6,2010,247160,California,34,,,,,,,
6,2010,256839,California,35,,,,,,,
6,2010,247014,California,36,,,,,,,
6,2010,247728,California,37,,,,,,,
6,2010,254126,California,38,,,,,,,
6,2010,266686,California,39,,,,,,,
6,2010,280013,California,40,,,,,,,
6,2010,263150,California,41,,,,,,,
6,2010,256997,California,42,,,,,,,
6,2010,251696,California,43,,,,,,,
6,2010,255076,California,44,,,,,,,
6,2010,268904,California,45,,,,,,,
6,2010,269569,California,46,,,,,,,
6,2010,267211,California,47,,,,,,,
6,2010,264573,California,48,,,,,,,
6,2010,265329,California,49,,,,,,,
6,2010,272464,California,50,,,,,,,
6,2010,256763,California,51,,,,,,,
6,2010,253254,California,52,,,,,,,
6,2010,248364,California,53,,,,,,,
6,2010,239700,California,54,,,,,,,
6,2010,238331,California,55,,,,,,,
6,2010,225104,California,56,,,,,,,
6,2010,214387,California,57,,,,,,,
6,2010,203274,California,58,,,,,,,
6,2010,196780,California,59,,,,,,,
6,2010,195267,California,60,,,,,,,
6,2010,184836,California,61,,,,,,,
6,2010,180989,California,62,,,,,,,
6,2010,185175,California,63,,,,,,,
6,2010,142050,California,64,,,,,,,
6,2010,138872,California,65,,,,,,,
6,2010,130672,California,66,,,,,,,
6,2010,129438,California,67,,,,,,,
6,2010,113521,California,68,,,,,,,
6,2010,104411,California,69,,,,,,,
6,2010,100602,California,70,,,,,,,
6,2010,94338,California,71,,,,,,,
6,2010,89839,California,72,,,,,,,
6,2010,83190,California,73,,,,,,,
6,2010,79117,California,74,,,,,,,
6,2010,76117,California,75,,,,,,,
6,2010,69069,California,76,,,,,,,
6,2010,66683,California,77,,,,,,,
6,2010,64084,California,78,,,,,,,
6,2010,61630,California,79,,,,,,,
6,2010,59768,California,80,,,,,,,
6,2010,52917,California,81,,,,,,,
6,2010,48893,California,82,,,,,,,
6,2010,44808,California,83,,,,,,,
6,2010,40793,California,84,,,,,,,
6,2010,213048,California,85,,,,,,,
6,2010,18423153,California,999,,,,,,,
6,2010,243863,California,0,,,,,,,
6,2010,242178,California,1,,,,,,,
6,2010,251081,California,2,,,,,,,
6,2010,251918,California,3,,,,,,,
6,2010,249067,California,4,,,,,,,
6,2010,247523,California,5,,,,,,,
6,2010,245971,California,6,,,,,,,
6,2010,244360,California,7,,,,,,,
6,2010,240944,California,8,,,,,,,
6,2010,247317,California,9,,,,,,,
6,2010,250016,California,10,,,,,,,
6,2010,247649,California,11,,,,,,,
6,2010,250857,California,12,,,,,,,
6,2010,254902,California,13,,,,,,,
6,2010,258840,California,14,,,,,,,
6,2010,265360,California,15,,,,,,,
6,2010,270379,California,16,,,,,,,
6,2010,271890,California,17,,,,,,,
6,2010,277172,California,18,,,,,,,
6,2010,276096,California,19,,,,,,,
6,2010,278065,California,20,,,,,,,
6,2010,267224,California,21,,,,,,,
6,2010,262892,California,22,,,,,,,
6,2010,259983,California,23,,,,,,,
6,2010,261518,California,24,,,,,,,
6,2010,267998,California,25,,,,,,,
6,2010,261794,California,26,,,,,,,
6,2010,266869,California,27,,,,,,,
6,2010,269818,California,28,,,,,,,
6,2010,266238,California,29,,,,,,,
6,2010,271195,California,30,,,,,,,
6,2010,253545,California,31,,,,,,,
6,2010,250371,California,32,,,,,,,
6,2010,250602,California,33,,,,,,,
6,2010,246346,California,34,,,,,,,
6,2010,255245,California,35,,,,,,,
6,2010,247152,California,36,,,,,,,
6,2010,249806,California,37,,,,,,,
6,2010,255583,California,38,,,,,,,
6,2010,268576,California,39,,,,,,,
6,2010,277252,California,40,,,,,,,
6,2010,262515,California,41,,,,,,,
6,2010,254689,California,42,,,,,,,
6,2010,250882,California,43,,,,,,,
6,2010,252557,California,44,,,,,,,
6,2010,266885,California,45,,,,,,,
6,2010,270528,California,46,,,,,,,
6,2010,269603,California,47,,,,,,,
6,2010,267294,California,48,,,,,,,
6,2010,269521,California,49,,,,,,,
6,2010,274649,California,50,,,,,,,
6,2010,260800,California,51,,,,,,,
