Year,STATE,NAME,SEX,AGE,Population
2010,27,Minnesota,2,76,13349
2010,28,Mississippi,2,76,8259
2010,29,Missouri,2,76,17765
2010,30,Montana,2,76,2708
2010,31,Nebraska,2,76,5135
2010,32,Nevada,2,76,6255
2010,33,New Hampshire,2,76,3420
2010,34,New Jersey,2,76,24491
2010,35,New Mexico,2,76,5531
2010,36,New York,2,76,54502
2010,37,North Carolina,2,76,26190
2010,38,North Dakota,2,76,2039
2010,39,Ohio,2,76,33620
2010,40,Oklahoma,2,76,11047
2010,41,Oregon,2,76,10024
2010,42,Pennsylvania,2,76,40364
2010,44,Rhode Island,2,76,2969
2010,45,South Carolina,2,76,13258
2010,46,South Dakota,2,76,2361
2010,47,Tennessee,2,76,18200
2010,48,Texas,2,76,55167
2010,49,Utah,2,76,5074
2010,50,Vermont,2,76,1741
2010,51,Virginia,2,76,19925
2010,53,Washington,2,76,15658
2010,54,West Virginia,2,76,6143
2010,55,Wisconsin,2,76,15479
2010,56,Wyoming,2,76,1376
2010,1,Alabama,1,77,10379
2010,2,Alaska,1,77,823
2010,4,Arizona,1,77,15178
2010,5,Arkansas,1,77,6793
2010,6,California,1,77,66683
2010,8,Colorado,1,77,8676
2010,9,Connecticut,1,77,7394
2010,10,Delaware,1,77,2066
2010,11,District of Columbia,1,77,978
2010,12,Florida,1,77,55477
2010,13,Georgia,1,77,15471
2010,15,Hawaii,1,77,2970
2010,16,Idaho,1,77,3230
2010,17,Illinois,1,77,24162
2010,18,Indiana,1,77,12838
2010,19,Iowa,1,77,7196
2010,20,Kansas,1,77,5979
2010,21,Kentucky,1,77,8975
2010,22,Louisiana,1,77,8654
2010,23,Maine,1,77,3469
2010,24,Maryland,1,77,10633
2010,25,Massachusetts,1,77,13779
2010,26,Michigan,1,77,20615
2010,27,Minnesota,1,77,10789
2010,28,Mississippi,1,77,5704
2010,29,Missouri,1,77,13530
2010,30,Montana,1,77,2351
2010,31,Nebraska,1,77,3924
2010,32,Nevada,1,77,5524
2010,33,New Hampshire,1,77,2855
2010,34,New Jersey,1,77,17906
2010,35,New Mexico,1,77,4488
2010,36,New York,1,77,39713
2010,37,North Carolina,1,77,18930
2010,38,North Dakota,1,77,1621
2010,39,Ohio,1,77,24826
2010,40,Oklahoma,1,77,8281
2010,41,Oregon,1,77,8137
2010,42,Pennsylvania,1,77,30490
2010,44,Rhode Island,1,77,2245
2010,45,South Carolina,1,77,9919
2010,46,South Dakota,1,77,1874
2010,47,Tennessee,1,77,12947
2010,48,Texas,1,77,41070
2010,49,Utah,1,77,4139
2010,50,Vermont,1,77,1413
2010,51,Virginia,1,77,15145
2010,53,Washington,1,77,12786
2010,54,West Virginia,1,77,4477
2010,55,Wisconsin,1,77,12267
2010,56,Wyoming,1,77,1098
2010,1,Alabama,2,77,13903
2010,2,Alaska,2,77,951
2010,4,Arizona,2,77,17180
2010,5,Arkansas,2,77,8720
2010,6,California,2,77,85261
2010,8,Colorado,2,77,10634
2010,9,Connecticut,2,77,10160
2010,10,Delaware,2,77,2625
2010,11,District of Columbia,2,77,1432
2010,12,Florida,2,77,66639
2010,13,Georgia,2,77,21048
2010,15,Hawaii,2,77,3945
2010,16,Idaho,2,77,3624
2010,17,Illinois,2,77,32838
2010,18,Indiana,2,77,17308
2010,19,Iowa,2,77,9327
2010,20,Kansas,2,77,7827
2010,21,Kentucky,2,77,11948
2010,22,Louisiana,2,77,11786
2010,23,Maine,2,77,4195
2010,24,Maryland,2,77,14315
2010,25,Massachusetts,2,77,18563
2010,26,Michigan,2,77,27191
2010,27,Minnesota,2,77,13489
2010,28,Mississippi,2,77,8121
2010,29,Missouri,2,77,17435
2010,30,Montana,2,77,2697
2010,31,Nebraska,2,77,5202
2010,32,Nevada,2,77,5996
2010,33,New Hampshire,2,77,3497
2010,34,New Jersey,2,77,24743
2010,35,New Mexico,2,77,5326
2010,36,New York,2,77,54122
2010,37,North Carolina,2,77,25814
2010,38,North Dakota,2,77,2004
2010,39,Ohio,2,77,33481
2010,40,Oklahoma,2,77,10755
2010,41,Oregon,2,77,9938
2010,42,Pennsylvania,2,77,40378
2010,44,Rhode Island,2,77,3101
2010,45,South Carolina,2,77,12846
2010,46,South Dakota,2,77,2415
2010,47,Tennessee,2,77,17591
2010,48,Texas,2,77,53271
2010,49,Utah,2,77,4962
2010,50,Vermont,2,77,1767
2010,51,Virginia,2,77,19579
2010,53,Washington,2,77,15280
2010,54,West Virginia,2,77,6243
2010,55,Wisconsin,2,77,15517
2010,56,Wyoming,2,77,1316
2010,1,Alabama,1,78,9697
2010,2,Alaska,1,78,721
2010,4,Arizona,1,78,14438
2010,5,Arkansas,1,78,6247
2010,6,California,1,78,64084
2010,8,Colorado,1,78,8268
2010,9,Connecticut,1,78,7292
2010,10,Delaware,1,78,2024
2010,11,District of Columbia,1,78,905
2010,12,Florida,1,78,53978
2010,13,Georgia,1,78,14359
2010,15,Hawaii,1,78,2850
2010,16,Idaho,1,78,3028
2010,17,Illinois,1,78,23069
2010,18,Indiana,1,78,12189
2010,19,Iowa,1,78,6912
2010,20,Kansas,1,78,5783
2010,21,Kentucky,1,78,8355
2010,22,Louisiana,1,78,8100
2010,23,Maine,1,78,3366
2010,24,Maryland,1,78,10174
2010,25,Massachusetts,1,78,13319
2010,26,Michigan,1,78,19798
2010,27,Minnesota,1,78,10445
2010,28,Mississippi,1,78,5343
2010,29,Missouri,1,78,12813
2010,30,Montana,1,78,2249
2010,31,Nebraska,1,78,3905
2010,32,Nevada,1,78,5179
2010,33,New Hampshire,1,78,2738
2010,34,New Jersey,1,78,17394
2010,35,New Mexico,1,78,4312
2010,36,New York,1,78,37826
2010,37,North Carolina,1,78,17634
2010,38,North Dakota,1,78,1576
2010,39,Ohio,1,78,23987
2010,40,Oklahoma,1,78,7616
2010,41,Oregon,1,78,7818
2010,42,Pennsylvania,1,78,30001
2010,44,Rhode Island,1,78,2034
2010,45,South Carolina,1,78,9004
2010,46,South Dakota,1,78,1810
2010,47,Tennessee,1,78,12335
2010,48,Texas,1,78,38916
2010,49,Utah,1,78,3964
2010,50,Vermont,1,78,1322
2010,51,Virginia,1,78,14235
2010,53,Washington,1,78,12056
2010,54,West Virginia,1,78,4245
2010,55,Wisconsin,1,78,11966
2010,56,Wyoming,1,78,1095
2010,1,Alabama,2,78,13594
2010,2,Alaska,2,78,887
2010,4,Arizona,2,78,16418
2010,5,Arkansas,2,78,8387
2010,6,California,2,78,82144
2010,8,Colorado,2,78,10287
2010,9,Connecticut,2,78,10017
2010,10,Delaware,2,78,2570
2010,11,District of Columbia,2,78,1316
2010,12,Florida,2,78,64825
2010,13,Georgia,2,78,20097
2010,15,Hawaii,2,78,3977
2010,16,Idaho,2,78,3580
2010,17,Illinois,2,78,32114
2010,18,Indiana,2,78,16820
2010,19,Iowa,2,78,9322
2010,20,Kansas,2,78,7675
2010,21,Kentucky,2,78,11505
2010,22,Louisiana,2,78,11596
2010,23,Maine,2,78,4235
2010,24,Maryland,2,78,13849
2010,25,Massachusetts,2,78,18343
2010,26,Michigan,2,78,27221
2010,27,Minnesota,2,78,13339
2010,28,Mississippi,2,78,7798
2010,29,Missouri,2,78,16901
2010,30,Montana,2,78,2657
2010,31,Nebraska,2,78,5169
2010,32,Nevada,2,78,5524
2010,33,New Hampshire,2,78,3438
2010,34,New Jersey,2,78,24768
2010,35,New Mexico,2,78,5346
2010,36,New York,2,78,53352
2010,37,North Carolina,2,78,24730
2010,38,North Dakota,2,78,2028
2010,39,Ohio,2,78,33294
2010,40,Oklahoma,2,78,10137
2010,41,Oregon,2,78,9816
2010,42,Pennsylvania,2,78,41161
2010,44,Rhode Island,2,78,3019
2010,45,South Carolina,2,78,12164
2010,46,South Dakota,2,78,2455
2010,47,Tennessee,2,78,17094
2010,48,Texas,2,78,51147
2010,49,Utah,2,78,4696
2010,50,Vermont,2,78,1741
2010,51,Virginia,2,78,18993
2010,53,Washington,2,78,15001
2010,54,West Virginia,2,78,6087
2010,55,Wisconsin,2,78,15452
2010,56,Wyoming,2,78,1324
2010,1,Alabama,1,79,8860
2010,2,Alaska,1,79,705
2010,4,Arizona,1,79,13743
2010,5,Arkansas,1,79,5831
2010,6,California,1,79,61630
2010,8,Colorado,1,79,7832
2010,9,Connecticut,1,79,7227
2010,10,Delaware,1,79,1929
2010,11,District of Columbia,1,79,834
2010,12,Florida,1,79,51614
2010,13,Georgia,1,79,13242
2010,15,Hawaii,1,79,2719
2010,16,Idaho,1,79,2708
2010,17,Illinois,1,79,22386
2010,18,Indiana,1,79,11721
2010,19,Iowa,1,79,6674
2010,20,Kansas,1,79,5540
2010,21,Kentucky,1,79,7823
2010,22,Louisiana,1,79,7525
2010,23,Maine,1,79,3099
2010,24,Maryland,1,79,9527
2010,25,Massachusetts,1,79,12670
2010,26,Michigan,1,79,19261
2010,27,Minnesota,1,79,9988
2010,28,Mississippi,1,79,5054
2010,29,Missouri,1,79,11865
2010,30,Montana,1,79,2151
2010,31,Nebraska,1,79,3758
2010,32,Nevada,1,79,4708
2010,33,New Hampshire,1,79,2554
2010,34,New Jersey,1,79,16756
2010,35,New Mexico,1,79,4053
2010,36,New York,1,79,36586
2010,37,North Carolina,1,79,16258
2010,38,North Dakota,1,79,1490
2010,39,Ohio,1,79,23310
2010,40,Oklahoma,1,79,7140
2010,41,Oregon,1,79,7486
2010,42,Pennsylvania,1,79,28821
2010,44,Rhode Island,1,79,2135
2010,45,South Carolina,1,79,8273
2010,46,South Dakota,1,79,1727
2010,47,Tennessee,1,79,11377
2010,48,Texas,1,79,36675
2010,49,Utah,1,79,3822
2010,50,Vermont,1,79,1260
2010,51,Virginia,1,79,13168
2010,53,Washington,1,79,11681
2010,54,West Virginia,1,79,4132
2010,55,Wisconsin,1,79,11538
2010,56,Wyoming,1,79,1018
2010,1,Alabama,2,79,13076
2010,2,Alaska,2,79,844
2010,4,Arizona,2,79,15946
2010,5,Arkansas,2,79,7963
2010,6,California,2,79,80969
2010,8,Colorado,2,79,10038
2010,9,Connecticut,2,79,9934
2010,10,Delaware,2,79,2473
2010,11,District of Columbia,2,79,1272
2010,12,Florida,2,79,63440
2010,13,Georgia,2,79,18934
2010,15,Hawaii,2,79,3868
2010,16,Idaho,2,79,3368
2010,17,Illinois,2,79,32308
2010,18,Indiana,2,79,16554
2010,19,Iowa,2,79,9157
2010,20,Kansas,2,79,7558
2010,21,Kentucky,2,79,11068
2010,22,Louisiana,2,79,11142
2010,23,Maine,2,79,4119
2010,24,Maryland,2,79,13393
2010,25,Massachusetts,2,79,18386
2010,26,Michigan,2,79,26978
2010,27,Minnesota,2,79,13013
2010,28,Mississippi,2,79,7572
2010,29,Missouri,2,79,16385
2010,30,Montana,2,79,2615
2010,31,Nebraska,2,79,5064
2010,32,Nevada,2,79,5328
2010,33,New Hampshire,2,79,3325
2010,34,New Jersey,2,79,24471
2010,35,New Mexico,2,79,5006
2010,36,New York,2,79,52666
2010,37,North Carolina,2,79,23163
2010,38,North Dakota,2,79,1984
2010,39,Ohio,2,79,32776
2010,40,Oklahoma,2,79,9739
2010,41,Oregon,2,79,9633
2010,42,Pennsylvania,2,79,41369
2010,44,Rhode Island,2,79,3084
2010,45,South Carolina,2,79,11378
2010,46,South Dakota,2,79,2446
2010,47,Tennessee,2,79,16236
2010,48,Texas,2,79,49135
2010,49,Utah,2,79,4549
2010,50,Vermont,2,79,1700
2010,51,Virginia,2,79,18299
2010,53,Washington,2,79,14689
2010,54,West Virginia,2,79,5891
2010,55,Wisconsin,2,79,15479
2010,56,Wyoming,2,79,1246
2010,1,Alabama,1,80,8360
2010,2,Alaska,1,80,701
2010,4,Arizona,1,80,13037
2010,5,Arkansas,1,80,5423
2010,6,California,1,80,59768
2010,8,Colorado,1,80,7371
2010,9,Connecticut,1,80,6948
2010,10,Delaware,1,80,1800
2010,11,District of Columbia,1,80,817
2010,12,Florida,1,80,49339
2010,13,Georgia,1,80,12249
2010,15,Hawaii,1,80,2738
2010,16,Idaho,1,80,2632
2010,17,Illinois,1,80,21673
2010,18,Indiana,1,80,11159
2010,19,Iowa,1,80,6308
2010,20,Kansas,1,80,5333
2010,21,Kentucky,1,80,7353
2010,22,Louisiana,1,80,7171
2010,23,Maine,1,80,2840
2010,24,Maryland,1,80,9200
2010,25,Massachusetts,1,80,12257
2010,26,Michigan,1,80,18692
2010,27,Minnesota,1,80,9463
2010,28,Mississippi,1,80,4716
2010,29,Missouri,1,80,11146
2010,30,Montana,1,80,2090
2010,31,Nebraska,1,80,3555
2010,32,Nevada,1,80,4423
2010,33,New Hampshire,1,80,2440
2010,34,New Jersey,1,80,16241
2010,35,New Mexico,1,80,3872
2010,36,New York,1,80,35554
2010,37,North Carolina,1,80,15433
2010,38,North Dakota,1,80,1443
2010,39,Ohio,1,80,22369
2010,40,Oklahoma,1,80,6865
2010,41,Oregon,1,80,7158
2010,42,Pennsylvania,1,80,27745
2010,44,Rhode Island,1,80,2043
2010,45,South Carolina,1,80,7654
2010,46,South Dakota,1,80,1778
2010,47,Tennessee,1,80,10689
2010,48,Texas,1,80,34707
2010,49,Utah,1,80,3579
2010,50,Vermont,1,80,1225
2010,51,Virginia,1,80,12588
2010,53,Washington,1,80,11009
2010,54,West Virginia,1,80,4062
2010,55,Wisconsin,1,80,11196
2010,56,Wyoming,1,80,1003
2010,1,Alabama,2,80,12645
2010,2,Alaska,2,80,826
2010,4,Arizona,2,80,15619
2010,5,Arkansas,2,80,7684
2010,6,California,2,80,80394
2010,8,Colorado,2,80,9647
2010,9,Connecticut,2,80,10021
2010,10,Delaware,2,80,2296
2010,11,District of Columbia,2,80,1373
2010,12,Florida,2,80,62223
2010,13,Georgia,2,80,18423
2010,15,Hawaii,2,80,3947
2010,16,Idaho,2,80,3289
2010,17,Illinois,2,80,31870
2010,18,Indiana,2,80,16422
2010,19,Iowa,2,80,9301
2010,20,Kansas,2,80,7558
2010,21,Kentucky,2,80,11117
2010,22,Louisiana,2,80,10786
2010,23,Maine,2,80,4023
2010,24,Maryland,2,80,13136
2010,25,Massachusetts,2,80,18200
2010,26,Michigan,2,80,26670
2010,27,Minnesota,2,80,12730
2010,28,Mississippi,2,80,7312
2010,29,Missouri,2,80,15927
2010,30,Montana,2,80,2604
2010,31,Nebraska,2,80,4891
2010,32,Nevada,2,80,5125
2010,33,New Hampshire,2,80,3248
2010,34,New Jersey,2,80,24278
2010,35,New Mexico,2,80,4878
2010,36,New York,2,80,52966
2010,37,North Carolina,2,80,22906
2010,38,North Dakota,2,80,2000
2010,39,Ohio,2,80,32487
2010,40,Oklahoma,2,80,9547
2010,41,Oregon,2,80,9297
2010,42,Pennsylvania,2,80,41198
2010,44,Rhode Island,2,80,3165
2010,45,South Carolina,2,80,10832
2010,46,South Dakota,2,80,2317
2010,47,Tennessee,2,80,15752
2010,48,Texas,2,80,48670
2010,49,Utah,2,80,4442
2010,50,Vermont,2,80,1691
2010,51,Virginia,2,80,17940
2010,53,Washington,2,80,14466
2010,54,West Virginia,2,80,5864
2010,55,Wisconsin,2,80,15299
2010,56,Wyoming,2,80,1208
2010,1,Alabama,1,81,7416
2010,2,Alaska,1,81,592
2010,4,Arizona,1,81,11474
2010,5,Arkansas,1,81,4803
2010,6,California,1,81,52917
2010,8,Colorado,1,81,6625
2010,9,Connecticut,1,81,6449
2010,10,Delaware,1,81,1607
2010,11,District of Columbia,1,81,757
2010,12,Florida,1,81,44796
2010,13,Georgia,1,81,10765
2010,15,Hawaii,1,81,2461
2010,16,Idaho,1,81,2392
2010,17,Illinois,1,81,19814
2010,18,Indiana,1,81,10316
2010,19,Iowa,1,81,5910
2010,20,Kansas,1,81,4907
2010,21,Kentucky,1,81,6521
2010,22,Louisiana,1,81,6496
2010,23,Maine,1,81,2636
2010,24,Maryland,1,81,8276
2010,25,Massachusetts,1,81,11396
2010,26,Michigan,1,81,17224
2010,27,Minnesota,1,81,8668
2010,28,Mississippi,1,81,4213
2010,29,Missouri,1,81,10190
2010,30,Montana,1,81,1887
2010,31,Nebraska,1,81,3308
2010,32,Nevada,1,81,3894
2010,33,New Hampshire,1,81,2200
2010,34,New Jersey,1,81,14887
2010,35,New Mexico,1,81,3406
2010,36,New York,1,81,32304
2010,37,North Carolina,1,81,13927
2010,38,North Dakota,1,81,1315
2010,39,Ohio,1,81,20364
2010,40,Oklahoma,1,81,6062
2010,41,Oregon,1,81,6455
2010,42,Pennsylvania,1,81,25481
2010,44,Rhode Island,1,81,1914
2010,45,South Carolina,1,81,6861
2010,46,South Dakota,1,81,1614
2010,47,Tennessee,1,81,9490
2010,48,Texas,1,81,30698
2010,49,Utah,1,81,3275
2010,50,Vermont,1,81,1109
2010,51,Virginia,1,81,11254
2010,53,Washington,1,81,9908
2010,54,West Virginia,1,81,3671
2010,55,Wisconsin,1,81,10250
2010,56,Wyoming,1,81,914
2010,1,Alabama,2,81,11584
2010,2,Alaska,2,81,721
2010,4,Arizona,2,81,14140
2010,5,Arkansas,2,81,6980
2010,6,California,2,81,73510
2010,8,Colorado,2,81,9057
2010,9,Connecticut,2,81,9597
2010,10,Delaware,2,81,2127
2010,11,District of Columbia,2,81,1289
2010,12,Florida,2,81,58341
2010,13,Georgia,2,81,16987
2010,15,Hawaii,2,81,3726
2010,16,Idaho,2,81,2998
2010,17,Illinois,2,81,29506
2010,18,Indiana,2,81,15427
2010,19,Iowa,2,81,8560
2010,20,Kansas,2,81,7003
2010,21,Kentucky,2,81,10161
2010,22,Louisiana,2,81,10112
2010,23,Maine,2,81,3833
2010,24,Maryland,2,81,12290
2010,25,Massachusetts,2,81,17319
2010,26,Michigan,2,81,24610
2010,27,Minnesota,2,81,12146
2010,28,Mississippi,2,81,6907
2010,29,Missouri,2,81,14965
2010,30,Montana,2,81,2499
2010,31,Nebraska,2,81,4706
2010,32,Nevada,2,81,4472
2010,33,New Hampshire,2,81,3039
2010,34,New Jersey,2,81,22658
2010,35,New Mexico,2,81,4393
2010,36,New York,2,81,49859
2010,37,North Carolina,2,81,21539
2010,38,North Dakota,2,81,1971
2010,39,Ohio,2,81,30650
2010,40,Oklahoma,2,81,8531
2010,41,Oregon,2,81,8776
2010,42,Pennsylvania,2,81,38850
2010,44,Rhode Island,2,81,3048
2010,45,South Carolina,2,81,10025
2010,46,South Dakota,2,81,2202
2010,47,Tennessee,2,81,14483
2010,48,Texas,2,81,44066
2010,49,Utah,2,81,4134
2010,50,Vermont,2,81,1585
2010,51,Virginia,2,81,16562
2010,53,Washington,2,81,13495
2010,54,West Virginia,2,81,5543
2010,55,Wisconsin,2,81,14394
2010,56,Wyoming,2,81,1158
2010,1,Alabama,1,82,6773
2010,2,Alaska,1,82,528
2010,4,Arizona,1,82,10336
2010,5,Arkansas,1,82,4400
2010,6,California,1,82,48893
2010,8,Colorado,1,82,6054
2010,9,Connecticut,1,82,6238
2010,10,Delaware,1,82,1491
2010,11,District of Columbia,1,82,711
2010,12,Florida,1,82,41752
2010,13,Georgia,1,82,9859
2010,15,Hawaii,1,82,2376
2010,16,Idaho,1,82,2241
2010,17,Illinois,1,82,18553
2010,18,Indiana,1,82,9581
2010,19,Iowa,1,82,5736
2010,20,Kansas,1,82,4653
2010,21,Kentucky,1,82,6170
2010,22,Louisiana,1,82,6084
2010,23,Maine,1,82,2497
2010,24,Maryland,1,82,7671
2010,25,Massachusetts,1,82,10820
2010,26,Michigan,1,82,16426
2010,27,Minnesota,1,82,8328
2010,28,Mississippi,1,82,3941
2010,29,Missouri,1,82,9502
2010,30,Montana,1,82,1783
2010,31,Nebraska,1,82,3091
2010,32,Nevada,1,82,3379
2010,33,New Hampshire,1,82,2068
2010,34,New Jersey,1,82,13943
2010,35,New Mexico,1,82,3127
2010,36,New York,1,82,30506
2010,37,North Carolina,1,82,12868
2010,38,North Dakota,1,82,1272
2010,39,Ohio,1,82,19264
2010,40,Oklahoma,1,82,5523
2010,41,Oregon,1,82,6124
2010,42,Pennsylvania,1,82,24693
2010,44,Rhode Island,1,82,1911
2010,45,South Carolina,1,82,6228
2010,46,South Dakota,1,82,1500
2010,47,Tennessee,1,82,8647
2010,48,Texas,1,82,27610
2010,49,Utah,1,82,3054
2010,50,Vermont,1,82,1097
2010,51,Virginia,1,82,10324
2010,53,Washington,1,82,9223
2010,54,West Virginia,1,82,3479
2010,55,Wisconsin,1,82,9622
2010,56,Wyoming,1,82,857
2010,1,Alabama,2,82,11192
2010,2,Alaska,2,82,679
2010,4,Arizona,2,82,13474
2010,5,Arkansas,2,82,6792
2010,6,California,2,82,71339
2010,8,Colorado,2,82,8792
2010,9,Connecticut,2,82,9571
2010,10,Delaware,2,82,2020
2010,11,District of Columbia,2,82,1199
2010,12,Florida,2,82,56167
2010,13,Georgia,2,82,16216
2010,15,Hawaii,2,82,3613
2010,16,Idaho,2,82,2927
2010,17,Illinois,2,82,28768
2010,18,Indiana,2,82,15041
2010,19,Iowa,2,82,8463
2010,20,Kansas,2,82,6817
2010,21,Kentucky,2,82,9722
2010,22,Louisiana,2,82,9651
2010,23,Maine,2,82,3760
2010,24,Maryland,2,82,12223
2010,25,Massachusetts,2,82,17127
2010,26,Michigan,2,82,24249
2010,27,Minnesota,2,82,11957
2010,28,Mississippi,2,82,6518
2010,29,Missouri,2,82,14417
2010,30,Montana,2,82,2335
2010,31,Nebraska,2,82,4554
2010,32,Nevada,2,82,4343
2010,33,New Hampshire,2,82,2981
2010,34,New Jersey,2,82,22098
2010,35,New Mexico,2,82,4189
2010,36,New York,2,82,48604
2010,37,North Carolina,2,82,20752
2010,38,North Dakota,2,82,1839
2010,39,Ohio,2,82,30192
2010,40,Oklahoma,2,82,8268
2010,41,Oregon,2,82,8719
2010,42,Pennsylvania,2,82,38827
2010,44,Rhode Island,2,82,3141
2010,45,South Carolina,2,82,9803
2010,46,South Dakota,2,82,2086
2010,47,Tennessee,2,82,14013
2010,48,Texas,2,82,41306
2010,49,Utah,2,82,3819
2010,50,Vermont,2,82,1521
2010,51,Virginia,2,82,15969
2010,53,Washington,2,82,12990
2010,54,West Virginia,2,82,5292
2010,55,Wisconsin,2,82,14106
2010,56,Wyoming,2,82,1104
2010,1,Alabama,1,83,6082
2010,2,Alaska,1,83,441
2010,4,Arizona,1,83,9223
2010,5,Arkansas,1,83,4173
2010,6,California,1,83,44808
2010,8,Colorado,1,83,5294
2010,9,Connecticut,1,83,5723
2010,10,Delaware,1,83,1253
2010,11,District of Columbia,1,83,673
2010,12,Florida,1,83,38094
2010,13,Georgia,1,83,8690
2010,15,Hawaii,1,83,2258
2010,16,Idaho,1,83,2046
2010,17,Illinois,1,83,17105
2010,18,Indiana,1,83,8640
2010,19,Iowa,1,83,5344
2010,20,Kansas,1,83,4260
2010,21,Kentucky,1,83,5480
2010,22,Louisiana,1,83,5522
2010,23,Maine,1,83,2237
2010,24,Maryland,1,83,7087
2010,25,Massachusetts,1,83,10100
2010,26,Michigan,1,83,15053
2010,27,Minnesota,1,83,7720
2010,28,Mississippi,1,83,3644
2010,29,Missouri,1,83,8901
2010,30,Montana,1,83,1585
2010,31,Nebraska,1,83,2830
2010,32,Nevada,1,83,3023
2010,33,New Hampshire,1,83,1817
2010,34,New Jersey,1,83,12971
2010,35,New Mexico,1,83,2801
2010,36,New York,1,83,28000
2010,37,North Carolina,1,83,11669
2010,38,North Dakota,1,83,1165
2010,39,Ohio,1,83,17959
2010,40,Oklahoma,1,83,5174
2010,41,Oregon,1,83,5829
2010,42,Pennsylvania,1,83,22863
2010,44,Rhode Island,1,83,1753
2010,45,South Carolina,1,83,5531
2010,46,South Dakota,1,83,1352
2010,47,Tennessee,1,83,7802
2010,48,Texas,1,83,25038
2010,49,Utah,1,83,2718
2010,50,Vermont,1,83,962
2010,51,Virginia,1,83,9223
2010,53,Washington,1,83,8335
2010,54,West Virginia,1,83,3086
2010,55,Wisconsin,1,83,8918
2010,56,Wyoming,1,83,745
2010,1,Alabama,2,83,10429
2010,2,Alaska,2,83,619
2010,4,Arizona,2,83,12491
2010,5,Arkansas,2,83,6429
2010,6,California,2,83,68329
2010,8,Colorado,2,83,8289
2010,9,Connecticut,2,83,9167
2010,10,Delaware,2,83,1956
2010,11,District of Columbia,2,83,1172
2010,12,Florida,2,83,52459
2010,13,Georgia,2,83,15162
2010,15,Hawaii,2,83,3436
2010,16,Idaho,2,83,2759
2010,17,Illinois,2,83,27751
2010,18,Indiana,2,83,14190
2010,19,Iowa,2,83,8051
2010,20,Kansas,2,83,6492
2010,21,Kentucky,2,83,9086
2010,22,Louisiana,2,83,8892
2010,23,Maine,2,83,3502
2010,24,Maryland,2,83,11711
2010,25,Massachusetts,2,83,16516
2010,26,Michigan,2,83,23161
2010,27,Minnesota,2,83,11537
2010,28,Mississippi,2,83,6213
2010,29,Missouri,2,83,13721
2010,30,Montana,2,83,2178
2010,31,Nebraska,2,83,4297
2010,32,Nevada,2,83,4064
2010,33,New Hampshire,2,83,2960
2010,34,New Jersey,2,83,20934
2010,35,New Mexico,2,83,3806
2010,36,New York,2,83,45985
2010,37,North Carolina,2,83,19286
2010,38,North Dakota,2,83,1771
2010,39,Ohio,2,83,28596
2010,40,Oklahoma,2,83,7778
2010,41,Oregon,2,83,8354
2010,42,Pennsylvania,2,83,36833
2010,44,Rhode Island,2,83,3031
2010,45,South Carolina,2,83,9176
2010,46,South Dakota,2,83,2037
2010,47,Tennessee,2,83,12862
2010,48,Texas,2,83,38790
2010,49,Utah,2,83,3665
2010,50,Vermont,2,83,1385
2010,51,Virginia,2,83,15246
2010,53,Washington,2,83,12647
2010,54,West Virginia,2,83,4929
2010,55,Wisconsin,2,83,13375
2010,56,Wyoming,2,83,937
2010,1,Alabama,1,84,5263
2010,2,Alaska,1,84,384
2010,4,Arizona,1,84,8196
2010,5,Arkansas,1,84,3667
2010,6,California,1,84,40793
2010,8,Colorado,1,84,4760
2010,9,Connecticut,1,84,5084
2010,10,Delaware,1,84,1101
2010,11,District of Columbia,1,84,574
2010,12,Florida,1,84,33614
2010,13,Georgia,1,84,7495
2010,15,Hawaii,1,84,2078
2010,16,Idaho,1,84,1808
2010,17,Illinois,1,84,15201
2010,18,Indiana,1,84,7753
2010,19,Iowa,1,84,4744
2010,20,Kansas,1,84,3913
2010,21,Kentucky,1,84,4774
2010,22,Louisiana,1,84,4781
2010,23,Maine,1,84,1966
2010,24,Maryland,1,84,6381
2010,25,Massachusetts,1,84,9002
2010,26,Michigan,1,84,13320
2010,27,Minnesota,1,84,6865
2010,28,Mississippi,1,84,3007
2010,29,Missouri,1,84,7681
2010,30,Montana,1,84,1449
2010,31,Nebraska,1,84,2530
2010,32,Nevada,1,84,2710
2010,33,New Hampshire,1,84,1615
2010,34,New Jersey,1,84,11628
2010,35,New Mexico,1,84,2460
2010,36,New York,1,84,25045
2010,37,North Carolina,1,84,10069
2010,38,North Dakota,1,84,1108
2010,39,Ohio,1,84,15753
2010,40,Oklahoma,1,84,4583
2010,41,Oregon,1,84,5359
2010,42,Pennsylvania,1,84,20275
2010,44,Rhode Island,1,84,1630
2010,45,South Carolina,1,84,4747
2010,46,South Dakota,1,84,1200
2010,47,Tennessee,1,84,6798
2010,48,Texas,1,84,22267
2010,49,Utah,1,84,2526
2010,50,Vermont,1,84,822
2010,51,Virginia,1,84,8134
2010,53,Washington,1,84,7627
2010,54,West Virginia,1,84,2763
2010,55,Wisconsin,1,84,7720
2010,56,Wyoming,1,84,664
2010,1,Alabama,2,84,9378
2010,2,Alaska,2,84,549
2010,4,Arizona,2,84,11532
2010,5,Arkansas,2,84,5985
2010,6,California,2,84,64716
2010,8,Colorado,2,84,7730
2010,9,Connecticut,2,84,8597
2010,10,Delaware,2,84,1702
2010,11,District of Columbia,2,84,1122
2010,12,Florida,2,84,47951
2010,13,Georgia,2,84,14022
